x,xi,symbol_a(x,xi)
     -9.4000000000, -1.2400000000E+01,  1.4629527549E+03
     -9.4000000000, -1.2000000000E+01,  1.3706910666E+03
     -9.4000000000, -1.1600000000E+01,  1.2814543516E+03
     -9.4000000000, -1.1200000000E+01,  1.1952426101E+03
     -9.4000000000, -1.0800000000E+01,  1.1120558419E+03
     -9.4000000000, -1.0400000000E+01,  1.0318940471E+03
     -9.4000000000, -1.0000000000E+01,  9.5475722569E+02
     -9.4000000000, -9.6000000000E+00,  8.8064537767E+02
     -9.4000000000, -9.2000000000E+00,  8.0955850305E+02
     -9.4000000000, -8.8000000000E+00,  7.4149660181E+02
     -9.4000000000, -8.4000000000E+00,  6.7645967396E+02
     -9.4000000000, -8.0000000000E+00,  6.1444771950E+02
     -9.4000000000, -7.6000000000E+00,  5.5546073843E+02
     -9.4000000000, -7.2000000000E+00,  4.9949873075E+02
     -9.4000000000, -6.8000000000E+00,  4.4656169645E+02
     -9.4000000000, -6.4000000000E+00,  3.9664963554E+02
     -9.4000000000, -6.0000000000E+00,  3.4976254802E+02
     -9.4000000000, -5.6000000000E+00,  3.0590043389E+02
     -9.4000000000, -5.2000000000E+00,  2.6506329315E+02
     -9.4000000000, -4.8000000000E+00,  2.2725112580E+02
     -9.4000000000, -4.4000000000E+00,  1.9246393183E+02
     -9.4000000000, -4.0000000000E+00,  1.6070171125E+02
     -9.4000000000, -3.6000000000E+00,  1.3196446407E+02
     -9.4000000000, -3.2000000000E+00,  1.0625219026E+02
     -9.4000000000, -2.8000000000E+00,  8.3564889852E+01
     -9.4000000000, -2.4000000000E+00,  6.3902562828E+01
     -9.4000000000, -2.0000000000E+00,  4.7265209192E+01
     -9.4000000000, -1.6000000000E+00,  3.3652828945E+01
     -9.4000000000, -1.2000000000E+00,  2.3065422086E+01
     -9.4000000000, -8.0000000000E-01,  1.5502988615E+01
     -9.4000000000, -4.0000000000E-01,  1.0965528533E+01
     -9.4000000000,  0.0000000000E+00,  9.4530418385E+00
     -9.4000000000,  4.0000000000E-01,  1.0965528533E+01
     -9.4000000000,  8.0000000000E-01,  1.5502988615E+01
     -9.4000000000,  1.2000000000E+00,  2.3065422086E+01
     -9.4000000000,  1.6000000000E+00,  3.3652828945E+01
     -9.4000000000,  2.0000000000E+00,  4.7265209192E+01
     -9.4000000000,  2.4000000000E+00,  6.3902562828E+01
     -9.4000000000,  2.8000000000E+00,  8.3564889852E+01
     -9.4000000000,  3.2000000000E+00,  1.0625219026E+02
     -9.4000000000,  3.6000000000E+00,  1.3196446407E+02
     -9.4000000000,  4.0000000000E+00,  1.6070171125E+02
     -9.4000000000,  4.4000000000E+00,  1.9246393183E+02
     -9.4000000000,  4.8000000000E+00,  2.2725112580E+02
     -9.4000000000,  5.2000000000E+00,  2.6506329315E+02
     -9.4000000000,  5.6000000000E+00,  3.0590043389E+02
     -9.4000000000,  6.0000000000E+00,  3.4976254802E+02
     -9.4000000000,  6.4000000000E+00,  3.9664963554E+02
     -9.4000000000,  6.8000000000E+00,  4.4656169645E+02
     -9.4000000000,  7.2000000000E+00,  4.9949873075E+02
     -9.4000000000,  7.6000000000E+00,  5.5546073843E+02
     -9.4000000000,  8.0000000000E+00,  6.1444771950E+02
     -9.4000000000,  8.4000000000E+00,  6.7645967396E+02
     -9.4000000000,  8.8000000000E+00,  7.4149660181E+02
     -9.4000000000,  9.2000000000E+00,  8.0955850305E+02
     -9.4000000000,  9.6000000000E+00,  8.8064537767E+02
     -9.4000000000,  1.0000000000E+01,  9.5475722569E+02
     -9.4000000000,  1.0400000000E+01,  1.0318940471E+03
     -9.4000000000,  1.0800000000E+01,  1.1120558419E+03
     -9.4000000000,  1.1200000000E+01,  1.1952426101E+03
     -9.4000000000,  1.1600000000E+01,  1.2814543516E+03
     -9.4000000000,  1.2000000000E+01,  1.3706910666E+03
     -9.4000000000,  1.2400000000E+01,  1.4629527549E+03
     -9.4000000000,  1.2800000000E+01,  1.5582394167E+03
     -9.4000000000,  1.3200000000E+01,  1.6565510518E+03
     -9.4000000000,  1.3600000000E+01,  1.7578876603E+03
     -9.4000000000,  1.4000000000E+01,  1.8622492422E+03
     -9.4000000000,  1.4400000000E+01,  1.9696357975E+03
     -9.4000000000,  1.4800000000E+01,  2.0800473261E+03
     -9.4000000000,  1.5200000000E+01,  2.1934838282E+03
